game_id,game_date,home_team,away_team,home_score,away_score,play_index,period,min,sec,game_seconds,event_interval,event_type,event_team,event_player_1,event_player_2,event_player_3,event_detail,x_coord,y_coord,home_skaters,away_skaters,event_angle,event_distance,x_coord_2,y_coord_2,x_coord_1,y_coord_1,home_goalie,away_goalie,plus_player_1,plus_player_2,plus_player_3,plus_player_4,plus_player_5,plus_player_6,minus_player_1,minus_player_2,minus_player_3,minus_player_4,minus_player_5,minus_player_6
15083513,2016-10-07,BUF,BOS,0,0,11,1,15,50,250,0,Faceoff,BOS,Rachel Llanes,Kourtney Kunichika,NA,NA,68.34959999999998,19.72,5,5,43.67976145468195,28.553763677666044,68.34959999999998,19.72,68.34959999999998,19.72,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,12,1,15,31,269,19,Turnover,BOS,Rachel Llanes,NA,NA,NA,38.45160000000001,37.561499999999995,5,5,36.61529839921838,62.97624174885318,38.45160000000001,37.561499999999995,38.45160000000001,37.561499999999995,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,13,1,15,7,293,24,Shot,BOS,Brianna Decker,Brianne McLaughlin,NA,NA,80.0712,0.0765000000000029,5,5,0.490885660663599,8.929127711596465,80.0712,0.0765000000000029,80.0712,0.0765000000000029,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,14,1,15,7,293,0,Shot,BOS,Brianna Decker,Brianne McLaughlin,NA,NA,74.80439999999999,-0.6290000000000049,5,5,2.5370880779598988,14.209528505900552,74.80439999999999,-0.6290000000000049,74.80439999999999,-0.6290000000000049,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,15,1,15,7,293,0,Faceoff,BUF,Emily Janiga,Brianna Decker,NA,NA,67.5378,-20.111,5,5,43.138444621276506,29.41221429678493,67.5378,-20.111,67.5378,-20.111,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,16,1,14,57,303,10,Turnover,BOS,Brianna Decker,NA,NA,NA,43.6986,39.686499999999995,5,5,41.220129903462386,60.22653172987798,43.6986,39.686499999999995,43.6986,39.686499999999995,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,17,1,14,36,324,21,Turnover,BUF,Kristina Lavoie,NA,NA,NA,4.4946000000000055,18.436499999999995,5,5,12.30734154661945,86.49316251247839,4.4946000000000055,18.436499999999995,4.4946000000000055,18.436499999999995,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,18,1,14,14,346,22,Penalty,BOS,Alyssa Gagliardi,NA,NA,2 Cross-Checking Minor,-86.82299999999998,-33.15,5,5,86.24271304776651,33.221406186373265,-86.82299999999998,-33.15,86.82299999999998,33.15,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,19,1,14,14,346,0,Faceoff,BUF,Kourtney Kunichika,Jillian Dempsey,NA,NA,-65.0034,-19.558500000000002,5,5,39.18185754202321,30.957579585781573,-65.0034,-19.558500000000002,65.0034,19.558500000000002,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,20,1,13,42,378,32,BlockedShot,BOS,Meghan Duggan,NA,NA,NA,-55.3014,14.509499999999996,5,4,23.295109099935043,36.68952482943871,-55.3014,14.509499999999996,55.3014,-14.509499999999996,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,21,1,13,25,395,17,Shot,BUF,Kourtney Kunichika,Brittany Ott,NA,NA,-78.3288,-9.834499999999998,5,4,42.66343990340588,14.511784855420093,-78.3288,-9.834499999999998,78.3288,9.834499999999998,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,22,1,13,25,395,0,Faceoff,BUF,Shiann Darkangelo,Rachel Llanes,NA,NA,-63.3798,-17.756500000000003,5,4,34.724529654553606,31.171909474557378,-63.3798,-17.756500000000003,63.3798,17.756500000000003,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,23,1,13,14,406,11,Shot,BUF,Sarah Casorso,Brittany Ott,NA,NA,-35.105399999999996,32.43599999999999,5,4,31.041269130736097,62.90248011930849,-35.105399999999996,32.43599999999999,35.105399999999996,-32.43599999999999,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,24,1,11,55,485,79,Shot,BOS,Brianna Decker,Brianne McLaughlin,NA,NA,83.2986,10.123499999999993,5,5,60.61245536019089,11.618571952266766,83.2986,10.123499999999993,83.2986,10.123499999999993,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,25,1,11,23,517,32,Turnover,BUF,Megan Bozek,NA,NA,NA,42.49079999999998,13.540500000000002,5,5,16.23217671776218,48.440177795813284,42.49079999999998,13.540500000000002,42.49079999999998,13.540500000000002,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,26,1,10,24,576,59,Shot,BUF,Harrison Browne,Brittany Ott,NA,NA,-62.983799999999995,9.418,5,5,19.900520031745035,27.668418574974613,-62.983799999999995,9.418,62.983799999999995,-9.418,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,27,1,10,2,598,22,Shot,BOS,Alex Carpenter,Brianne McLaughlin,NA,NA,52.98480000000001,17.560999999999993,5,5,25.99384797235619,40.06848327601133,52.98480000000001,17.560999999999993,52.98480000000001,17.560999999999993,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,28,1,10,2,598,0,Faceoff,BOS,Brianna Decker,Emily Janiga,NA,NA,67.5378,21.012,5,5,44.39272325262261,30.035481897915336,67.5378,21.012,67.5378,21.012,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,29,1,9,50,610,12,Turnover,BUF,Devon Skeats,NA,NA,NA,1.2672000000000025,-2.3969999999999985,5,5,1.5650227271506147,87.76553882270649,1.2672000000000025,-2.3969999999999985,1.2672000000000025,-2.3969999999999985,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,30,1,9,40,620,10,Shot,BUF,Shiann Darkangelo,Brittany Ott,NA,NA,-79.1406,5.389000000000003,5,5,28.660353767232152,11.2360620041009,-79.1406,5.389000000000003,79.1406,-5.389000000000003,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,31,1,9,40,620,0,Faceoff,BUF,Kourtney Kunichika,Rachel Llanes,NA,NA,-67.419,21.012,5,5,44.234631057311674,30.12048646685508,-67.419,21.012,67.419,-21.012,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,32,1,9,17,643,23,Turnover,BOS,Rachel Llanes,NA,NA,NA,-62.983799999999995,22.397499999999994,5,5,40.725354470704495,34.329151878396296,-62.983799999999995,22.397499999999994,62.983799999999995,-22.397499999999994,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,33,1,9,10,650,7,Turnover,BUF,Kourtney Kunichika,NA,NA,NA,-19.344600000000014,-20.808,5,5,16.6323444072138,72.69695738584936,-19.344600000000014,-20.808,19.344600000000014,20.808,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,34,1,8,33,687,37,Shot,BOS,Meghan Duggan,Brianne McLaughlin,NA,NA,43.28280000000001,2.3374999999999986,5,5,2.9269587881094004,45.77691866093653,43.28280000000001,2.3374999999999986,43.28280000000001,2.3374999999999986,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,35,1,8,33,687,0,Faceoff,BOS,Jillian Dempsey,Shiann Darkangelo,NA,NA,67.14179999999999,19.72,5,5,42.056101298722865,29.43907789384716,67.14179999999999,19.72,67.14179999999999,19.72,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,36,1,8,1,719,32,Turnover,BOS,Alex Carpenter,NA,NA,NA,19.859400000000008,-18.0455,5,5,14.62771842022764,71.45671863869764,19.859400000000008,-18.0455,19.859400000000008,-18.0455,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,37,1,6,49,791,72,Turnover,BUF,Devon Skeats,NA,NA,NA,-93.2976,-2.3969999999999985,5,5,29.150731415623405,4.9208713415410505,-93.2976,-2.3969999999999985,93.2976,2.3969999999999985,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,38,1,5,59,841,50,Penalty,BUF,Kourtney Kunichika,NA,NA,2 Hooking Minor,97.43579999999997,2.235500000000002,5,5,14.842309559906564,8.726980112845425,97.43579999999997,2.235500000000002,97.43579999999997,2.235500000000002,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,39,1,5,59,841,0,Faceoff,BUF,Shiann Darkangelo,Brianna Decker,NA,NA,66.33000000000001,20.654999999999994,5,5,42.3371526769593,30.668516837304004,66.33000000000001,20.654999999999994,66.33000000000001,20.654999999999994,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,40,1,5,40,860,19,BlockedShot,BUF,Kristina Lavoie,NA,NA,NA,55.420199999999994,0.44200000000000017,4,5,0.7541221848427014,33.582708825227314,55.420199999999994,0.44200000000000017,55.420199999999994,0.44200000000000017,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,41,1,5,21,879,19,Shot,BOS,Brianna Decker,Brianne McLaughlin,NA,NA,60.27119999999999,1.2749999999999986,4,5,2.541150814370835,28.75707868403883,60.27119999999999,1.2749999999999986,60.27119999999999,1.2749999999999986,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,42,1,5,6,894,15,Shot,BOS,Kacey Bellamy,Brianne McLaughlin,NA,NA,39.659400000000005,21.326500000000003,4,5,23.375461219524084,53.75234330343189,39.659400000000005,21.326500000000003,39.659400000000005,21.326500000000003,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,43,1,4,38,922,28,BlockedShot,BUF,Kristina Lavoie,NA,NA,NA,53.4006,1.5045000000000002,4,5,2.4199911937224603,35.6311773677211,53.4006,1.5045000000000002,53.4006,1.5045000000000002,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,44,1,4,38,922,0,Faceoff,BOS,Rachel Llanes,Emily Janiga,NA,NA,69.5574,19.363,4,5,44.88247217791712,27.439760635982232,69.5574,19.363,69.5574,19.363,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,46,1,3,6,1014,92,Shot,BOS,Amanda Pelkey,Brianne McLaughlin,NA,NA,67.5378,22.04050000000001,5,5,45.76161244543032,30.763772023111862,67.5378,22.04050000000001,67.5378,22.04050000000001,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,46,1,2,55,1025,11,BlockedShot,BUF,Emily Janiga,NA,NA,NA,62.686800000000005,1.113500000000002,5,5,2.4231491767685718,26.336749542986503,62.686800000000005,1.113500000000002,62.686800000000005,1.113500000000002,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,47,1,2,18,1062,37,Turnover,BOS,Rachel Llanes,NA,NA,NA,78.05160000000001,30.897499999999994,5,5,70.4884312782938,32.77991715685077,78.05160000000001,30.897499999999994,78.05160000000001,30.897499999999994,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,48,1,1,36,1104,42,Shot,BOS,Zoe Hickel,Brianne McLaughlin,NA,NA,50.153400000000005,21.326500000000003,5,5,28.766464898314375,44.31566239841169,50.153400000000005,21.326500000000003,50.153400000000005,21.326500000000003,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,49,1,1,36,1104,0,Faceoff,BUF,Kourtney Kunichika,Jillian Dempsey,NA,NA,66.726,21.7175,5,5,44.275237247230784,31.109176817299428,66.726,21.7175,66.726,21.7175,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,50,1,0,24,1176,72,Turnover,BOS,Kacey Bellamy,NA,NA,NA,-38.7288,20.629499999999993,5,5,22.31149028159833,54.33939473061878,-38.7288,20.629499999999993,38.7288,-20.629499999999993,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,51,1,0,15,1185,9,BlockedShot,BUF,Anne Schleper,NA,NA,NA,52.58879999999999,-19.7455,5,5,28.47061968293708,41.420529398958685,52.58879999999999,-19.7455,52.58879999999999,-19.7455,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,53,2,20,0,1200,15,Faceoff,BUF,Emily Janiga,Brianna Decker,NA,NA,0.9305999999999983,0.1529999999999987,5,5,0.09953792629892477,88.06953290077108,0.9305999999999983,0.1529999999999987,0.9305999999999983,0.1529999999999987,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,54,2,19,15,1245,45,Turnover,BOS,Kacey Bellamy,NA,NA,NA,-67.3596,-0.17849999999999966,5,5,0.4725912971714775,21.64113616264174,-67.3596,-0.17849999999999966,67.3596,0.17849999999999966,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,55,2,18,36,1284,39,Penalty,BOS,NA,Jillian Dempsey,NA,2 Body Checking Minor,93.45600000000002,35.2495,5,5,82.79527621876514,35.53003217350077,93.45600000000002,35.2495,93.45600000000002,35.2495,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,56,2,18,36,1284,0,Faceoff,BOS,Rachel Llanes,Kourtney Kunichika,NA,NA,-65.34,20.178999999999995,5,5,40.46000102183459,31.0964248909742,-65.34,20.178999999999995,65.34,-20.178999999999995,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,57,2,18,26,1294,10,Penalty,BOS,Meghan Duggan,NA,NA,2 Tripping Minor,-79.893,-39.8055,5,4,77.11323482588834,40.83399661127968,-79.893,-39.8055,79.893,39.8055,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,58,2,18,26,1294,0,Faceoff,BUF,Kourtney Kunichika,Brianna Decker,NA,NA,-67.7754,19.465000000000003,5,4,42.523817431642804,28.798782442318632,-67.7754,19.465000000000003,67.7754,-19.465000000000003,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,59,2,17,33,1347,53,Shot,BUF,Anne Schleper,Brittany Ott,NA,NA,-59.6772,-17.875500000000002,5,3,31.366942452406217,34.34181270827153,-59.6772,-17.875500000000002,59.6772,17.875500000000002,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,60,2,16,32,1408,61,Shot,BUF,Megan Bozek,Brittany Ott,NA,NA,-58.0734,-0.9774999999999991,5,4,1.8103504840753781,30.942044111693722,-58.0734,-0.9774999999999991,58.0734,0.9774999999999991,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,61,2,16,11,1429,21,Faceoff,BUF,Emily Janiga,Brianna Decker,NA,NA,67.2012,-20.7485,5,5,43.58591407358935,30.094649585765243,67.2012,-20.7485,67.2012,-20.7485,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,62,2,15,25,1475,46,BlockedShot,BOS,Gigi Marvin,NA,NA,NA,-68.9832,-1.589500000000001,5,5,4.540233189911003,20.079810569076596,-68.9832,-1.589500000000001,68.9832,1.589500000000001,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,0,63,2,15,10,1490,15,BlockedShot,BOS,Gigi Marvin,NA,NA,NA,-4.316400000000002,1.2409999999999997,5,5,0.8395837331880095,84.69269265975666,-4.316400000000002,1.2409999999999997,4.316400000000002,-1.2409999999999997,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,1,64,2,14,52,1508,18,Goal,BOS,Alex Carpenter,Brianna Decker,Alexandra Bender,NA,75.6756,5.015000000000001,5,5,20.62519190258048,14.23691892089015,75.6756,5.015000000000001,75.6756,5.015000000000001,Brianne McLaughlin,Brittany Ott,Alexandra Bender,Alex Carpenter,Meghan Duggan,Blake Bolden,Jillian Dempsey,NA,Kristina Lavoie,Lisa Chesson,Jordyn Burns,Sarah Casorso,Jacquie Greco,NA
15083513,2016-10-07,BUF,BOS,0,1,65,2,14,52,1508,0,Faceoff,BUF,Kourtney Kunichika,Jillian Dempsey,NA,NA,-1.9008000000000038,-0.008499999999997954,5,5,0.005591487916249634,87.09920041475696,-1.9008000000000038,-0.008499999999997954,1.9008000000000038,0.008499999999997954,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,1,66,2,13,22,1598,90,Shot,BUF,Shiann Darkangelo,Brittany Ott,NA,NA,-72.2106,0.08500000000000085,5,5,0.29006990423729867,16.789615164142386,-72.2106,0.08500000000000085,72.2106,-0.08500000000000085,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,1,67,2,12,15,1665,67,Shot,BOS,Blake Bolden,Brianne McLaughlin,NA,NA,44.96579999999997,-19.7455,5,5,24.152075924632765,48.25863176562306,44.96579999999997,-19.7455,44.96579999999997,-19.7455,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,1,68,2,12,15,1665,0,Faceoff,BOS,Brianna Decker,Harrison Browne,NA,NA,64.76579999999998,18.564,5,5,37.453012962057095,30.527340952660794,64.76579999999998,18.564,64.76579999999998,18.564,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,1,69,2,11,26,1714,49,Shot,BOS,Jordan Smelker,Brianne McLaughlin,NA,NA,58.31100000000001,-26.4095,5,5,40.71372795142991,40.48797860167879,58.31100000000001,-26.4095,58.31100000000001,-26.4095,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,1,70,2,11,17,1723,9,Faceoff,BUF,Emily Janiga,Jillian Dempsey,NA,NA,65.57760000000002,-19.456500000000002,5,5,39.715706544228325,30.449371323723568,65.57760000000002,-19.456500000000002,65.57760000000002,-19.456500000000002,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,1,71,2,10,54,1746,23,Shot,BUF,Shiann Darkangelo,Brittany Ott,NA,NA,-85.5558,-7.352499999999999,5,5,64.8997614671096,8.119222246619435,-85.5558,-7.352499999999999,85.5558,7.352499999999999,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,1,72,2,10,42,1758,12,BlockedShot,BUF,Emily Janiga,NA,NA,NA,74.46780000000001,-0.17849999999999966,5,5,0.7037325625907035,14.533296222467898,74.46780000000001,-0.17849999999999966,74.46780000000001,-0.17849999999999966,Brianne McLaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15083513,2016-10-07,BUF,BOS,0,2,73,2,10,9,1791,33,Goal,BOS,Jillian Dempsey,Alex Carpenter,Gigi Marvin,NA,63.162000000000006,-0.29749999999999943,5,5,0.6596772662650914,25.83971265803859,63.162000000000006,-0.29749999999999943,63.162000000000006,-0.29749999999999943,Brianne McLaughlin,Brittany Ott,Blake Bolden,Alexandra Bender,Jillian Dempsey,Alex Carpenter,Meghan Duggan,NA,Jacquie Greco,Kristina Lavoie,Lisa Chesson,Sarah Casorso,Jordyn Burns,NA
