Season,game_id,game_date,home_team,away_team,home_score,away_score,play_index,period,min,sec,game_seconds,event_interval,event_type,event_team,event_player_1,event_player_2,event_player_3,event_detail,x_coord,y_coord,home_skaters,away_skaters,event_angle,event_distance,x_coord_2,y_coord_2,x_coord_1,y_coord_1,home_goalie,away_goalie,plus_player_1,plus_player_2,plus_player_3,plus_player_4,plus_player_5,plus_player_6,minus_player_1,minus_player_2,minus_player_3,minus_player_4,minus_player_5,minus_player_6
2015,14668259,2016-08-19,BUF,BOS,0,0,1,1,20,0,0,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,0,2,1,20,0,0,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,0,3,1,20,0,0,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,0,4,1,20,0,0,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,0,5,1,20,0,0,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,0,6,1,20,0,0,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,0,7,1,20,0,0,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,0,8,1,20,0,0,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,0,9,1,20,0,0,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,0,10,1,20,0,0,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,0,11,1,20,0,0,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,0,12,1,20,0,0,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,0,13,1,20,0,0,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,0,14,1,20,0,0,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,0,15,1,20,0,0,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,0,16,1,20,0,0,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,0,18,1,20,0,0,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,0,17,1,20,0,0,0,Penalty,BOS,Kacey Bellamy,Kacey Bellamy,NA,2 Interference Minor,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,18,1,12,8,472,472,Goal,BOS,Hilary Knight,Alyssa Gagliardi,Zoe Hickel,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,20,1,12,8,472,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,21,1,12,8,472,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,22,1,12,8,472,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,23,1,12,8,472,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,24,1,12,8,472,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,25,1,12,8,472,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,27,2,20,0,1200,728,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,28,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,29,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,30,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,31,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,32,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,33,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,34,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,35,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,36,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,39,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,37,2,20,0,1200,0,Penalty,BOS,Kacey Bellamy,Kacey Bellamy,NA,2 Tripping Minor,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,1,38,2,20,0,1200,0,Penalty,BOS,Emily Field,Emily Field,NA,2 Roughing Minor,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,2,39,2,15,36,1464,264,Goal,BOS,Hilary Knight,Kacey Bellamy,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,39,2,8,57,1863,399,Goal,BOS,Jordan Smelker,Brianna Decker,Alyssa Gagliardi,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,40,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,41,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,42,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,43,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,44,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,45,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,46,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,47,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,48,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,49,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,50,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,51,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,52,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,53,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,54,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,55,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,56,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,57,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,58,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,59,2,8,57,1863,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,62,3,20,0,2400,537,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,63,3,20,0,2400,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,64,3,20,0,2400,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,65,3,20,0,2400,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,66,3,20,0,2400,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,67,3,20,0,2400,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,68,3,20,0,2400,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,69,3,20,0,2400,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,70,3,20,0,2400,0,Penalty,BUF,Kelley Steadman,Kelley Steadman,NA,2 Boarding Minor,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,3,71,3,10,56,2944,544,Penalty,BOS,Marissa Gedman,Marissa Gedman,NA,2 Cross-Checking Minor,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,4,72,3,10,48,2952,8,Goal,BOS,Amanda Pelkey,Kacey Bellamy,Jillian Dempsey,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,0,4,72,3,6,58,3182,230,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,1,4,72,3,6,58,3182,0,Goal,BUF,Kelley Steadman,Meghan Duggan,Emily Pfalzer,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,1,4,72,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,1,4,73,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,1,4,74,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,1,4,75,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,1,4,76,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,1,4,77,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,1,4,78,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,1,4,79,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,1,4,80,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,1,4,81,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,1,4,82,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,1,4,83,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,1,4,84,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,1,4,85,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,1,4,86,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14668259,2016-08-19,BUF,BOS,1,4,87,3,6,58,3182,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,14690190,2016-08-22,MET,BOS,0,0,1,1,20,0,0,0,Shot,MET,NA,Lauren Slebodnick,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Nana Fujimoto,Lauren Slebodnick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
